exp,sample_idx,cf_variant,delta_target_terms,delta_opposite_terms,direction_accuracy,net_direction_accuracy,prompt_echo_rate,base_mentions_top1_title,cf_mentions_top1_title,title_drift,text_changed,top1_music_id
exp_03,889,cf_upbeat_electronic,5,0,1,1,0.75,0,0,0,1,Avf5Sw1qyP4_Tef0sSbw0mU
exp_03,889,cf_lyrical_piano,0,-3,0,0,,0,1,0,1,Avf5Sw1qyP4_Tef0sSbw0mU
exp_03,910,cf_upbeat_electronic,1,0,1,1,0.625,0,0,0,1,Hk_ZZtKlYlQ_yyG8UgNeWxM
exp_03,910,cf_lyrical_piano,9,-7,1,1,1.0,0,0,0,1,Hk_ZZtKlYlQ_yyG8UgNeWxM
exp_03,916,cf_upbeat_electronic,7,-1,1,1,0.8571,1,1,0,1,U9oXfZM7IAQ_zd-SkyAI6lk
exp_03,916,cf_lyrical_piano,8,0,1,1,1.0,1,1,0,1,U9oXfZM7IAQ_zd-SkyAI6lk
exp_03,1036,cf_upbeat_electronic,4,0,1,1,0.75,0,1,0,1,HnrQrQYw9MQ_conGhaEoJQk
exp_03,1036,cf_lyrical_piano,0,1,0,0,,0,0,0,1,HnrQrQYw9MQ_conGhaEoJQk
exp_03,1060,cf_upbeat_electronic,3,0,1,1,0.8333,1,1,0,1,D8B7F9T1eZM_z08BQP7eZX4
exp_03,1060,cf_lyrical_piano,0,0,0,0,,1,0,1,1,D8B7F9T1eZM_z08BQP7eZX4
exp_03,1083,cf_upbeat_electronic,5,0,1,1,0.7143,0,0,0,1,97FvPLcg5Wk_juwAszTy9gY
exp_03,1083,cf_lyrical_piano,11,-2,1,1,1.0,0,0,0,1,97FvPLcg5Wk_juwAszTy9gY
exp_03,1105,cf_upbeat_electronic,5,0,1,1,0.6,0,0,0,1,9zCik34iYTY_cT9Iv3zpkaU
exp_03,1105,cf_lyrical_piano,9,0,1,1,1.0,0,0,0,1,9zCik34iYTY_cT9Iv3zpkaU
exp_03,1119,cf_upbeat_electronic,4,1,1,0,1.0,1,1,0,1,rZb8WsdW5eM_8l5B3peJABY
exp_03,1119,cf_lyrical_piano,8,-1,1,1,1.0,1,1,0,1,rZb8WsdW5eM_8l5B3peJABY
exp_03,1136,cf_upbeat_electronic,6,0,1,1,0.6667,1,1,0,1,zI51uay2YXg_GAPYhU8aI8A
exp_03,1136,cf_lyrical_piano,5,-3,1,1,1.0,1,0,1,1,zI51uay2YXg_GAPYhU8aI8A
exp_03,1207,cf_upbeat_electronic,8,0,1,1,1.0,0,0,0,1,mpXuXs0sma0_LhJGfWeu7AE
exp_03,1207,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,mpXuXs0sma0_LhJGfWeu7AE
exp_03,1210,cf_upbeat_electronic,7,0,1,1,0.6667,1,1,0,1,wtM8Nc_Wd6I_ZXUWFFSz3iU
exp_03,1210,cf_lyrical_piano,0,1,0,0,,1,0,1,1,wtM8Nc_Wd6I_ZXUWFFSz3iU
exp_03,1226,cf_upbeat_electronic,3,0,1,1,0.8333,1,1,0,1,bPrFmJPMP0o_DHNVh_sZawQ
exp_03,1226,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,bPrFmJPMP0o_DHNVh_sZawQ
exp_03,1240,cf_upbeat_electronic,7,0,1,1,0.75,0,1,0,1,q4ZCLJ9I8HE_ylGjqc1FNBA
exp_03,1240,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,q4ZCLJ9I8HE_ylGjqc1FNBA
exp_03,1269,cf_upbeat_electronic,6,0,1,1,0.6667,1,0,1,1,DukXfifJSrA_2GCm4cqhJ1I
exp_03,1269,cf_lyrical_piano,9,0,1,1,1.0,1,0,1,1,DukXfifJSrA_2GCm4cqhJ1I
exp_03,1311,cf_upbeat_electronic,6,0,1,1,0.7143,1,1,0,1,TncikOTA5CQ_OQwiYC7MB0E
exp_03,1311,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,TncikOTA5CQ_OQwiYC7MB0E
exp_03,1322,cf_upbeat_electronic,7,-1,1,1,0.75,0,0,0,1,qZKCet3JOTc_YkS-Had1grQ
exp_03,1322,cf_lyrical_piano,2,0,1,1,1.0,0,0,0,1,qZKCet3JOTc_YkS-Had1grQ
exp_03,1333,cf_upbeat_electronic,3,0,1,1,0.6667,0,0,0,1,sZNtPlWq5gI_tl_4Jx7umvs
exp_03,1333,cf_lyrical_piano,8,-1,1,1,1.0,0,0,0,1,sZNtPlWq5gI_tl_4Jx7umvs
exp_03,1395,cf_upbeat_electronic,6,0,1,1,0.5714,1,1,0,1,ufnqxvG8TZ4_t4zXT4mcPUI
exp_03,1395,cf_lyrical_piano,2,-1,1,1,1.0,1,1,0,1,ufnqxvG8TZ4_t4zXT4mcPUI
exp_03,1401,cf_upbeat_electronic,0,0,0,0,1.0,0,0,0,1,9-lebVWosiE_Y3XSMfhR43g
exp_03,1401,cf_lyrical_piano,7,-1,1,1,1.0,0,0,0,1,9-lebVWosiE_Y3XSMfhR43g
exp_03,1434,cf_upbeat_electronic,6,0,1,1,0.625,1,1,0,1,Gzse71YV_-Q_dGe3HxoH1nM
exp_03,1434,cf_lyrical_piano,5,-1,1,1,0.8,1,1,0,1,Gzse71YV_-Q_dGe3HxoH1nM
exp_03,1455,cf_upbeat_electronic,5,0,1,1,0.6667,0,1,0,1,XXgtN7TA1V8_LqTg77a6R9I
exp_03,1455,cf_lyrical_piano,9,1,1,0,1.0,0,1,0,1,XXgtN7TA1V8_LqTg77a6R9I
exp_03,1463,cf_upbeat_electronic,2,0,1,1,0.6667,0,1,0,1,Z1_EU4QIiHM_FVhmOQVVAYQ
exp_03,1463,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,Z1_EU4QIiHM_FVhmOQVVAYQ
exp_03,1489,cf_upbeat_electronic,6,0,1,1,0.6667,1,1,0,1,0NJNPsGUJiU_-QaTEMWya3w
exp_03,1489,cf_lyrical_piano,5,-3,1,1,1.0,1,0,1,1,0NJNPsGUJiU_-QaTEMWya3w
exp_03,1509,cf_upbeat_electronic,2,0,1,1,0.8333,1,1,0,1,rVO2byp-tWg_m0YLOxKlURQ
exp_03,1509,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,rVO2byp-tWg_m0YLOxKlURQ
exp_03,1528,cf_upbeat_electronic,2,0,1,1,0.4,1,1,0,1,lXhW9YQhkEU_tGlKac8RVS4
exp_03,1528,cf_lyrical_piano,0,-1,0,0,,1,0,1,1,lXhW9YQhkEU_tGlKac8RVS4
exp_03,1566,cf_upbeat_electronic,2,0,1,1,0.5,1,1,0,1,CXKRC8Bfy0M_KJvt2xsg34s
exp_03,1566,cf_lyrical_piano,0,-1,0,0,,1,0,1,1,CXKRC8Bfy0M_KJvt2xsg34s
exp_03,1586,cf_upbeat_electronic,4,0,1,1,0.5714,0,0,0,1,ssc67bXV6lU_TxqJOm0601k
exp_03,1586,cf_lyrical_piano,9,-3,1,1,1.0,0,0,0,1,ssc67bXV6lU_TxqJOm0601k
exp_03,1596,cf_upbeat_electronic,4,0,1,1,0.75,1,1,0,1,jk6o2JBck3E_lu4R8ufjGZ0
exp_03,1596,cf_lyrical_piano,0,-2,0,0,,1,0,1,1,jk6o2JBck3E_lu4R8ufjGZ0
exp_03,1601,cf_upbeat_electronic,2,0,1,1,0.75,0,1,0,1,CJTxfWNQN1Q_io1QWB0I_NM
exp_03,1601,cf_lyrical_piano,5,-6,1,1,1.0,0,0,0,1,CJTxfWNQN1Q_io1QWB0I_NM
exp_03,1603,cf_upbeat_electronic,0,4,0,0,1.0,1,1,0,1,To5OfyGa0QY_RMdNtgq29eM
exp_03,1603,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,To5OfyGa0QY_RMdNtgq29eM
exp_03,1615,cf_upbeat_electronic,4,0,1,1,1.0,0,0,0,1,M7GS21LLo3o_znyeIK_Zsz0
exp_03,1615,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,M7GS21LLo3o_znyeIK_Zsz0
exp_03,1630,cf_upbeat_electronic,1,0,1,1,1.0,1,1,0,1,qwVb5h89xbc_s-TyeDOkibY
exp_03,1630,cf_lyrical_piano,9,1,1,0,1.0,1,1,0,1,qwVb5h89xbc_s-TyeDOkibY
exp_03,1669,cf_upbeat_electronic,5,0,1,1,0.75,1,1,0,1,cWVri5XGGA8_tuP5rCmHIaA
exp_03,1669,cf_lyrical_piano,0,0,0,0,,1,0,1,1,cWVri5XGGA8_tuP5rCmHIaA
exp_03,1679,cf_upbeat_electronic,5,0,1,1,0.875,0,0,0,1,C2v5RHDEAXQ_-iliCUw3Kvg
exp_03,1679,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,C2v5RHDEAXQ_-iliCUw3Kvg
exp_03,1685,cf_upbeat_electronic,1,0,1,1,0.5,1,1,0,1,FGWZZTdeEeM_V7fNVgfjFGw
exp_03,1685,cf_lyrical_piano,0,-1,0,0,,1,0,1,1,FGWZZTdeEeM_V7fNVgfjFGw
exp_03,1689,cf_upbeat_electronic,5,0,1,1,0.7143,1,1,0,1,SCJrvPr92u4_-ey67-zHusQ
exp_03,1689,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,SCJrvPr92u4_-ey67-zHusQ
exp_03,1698,cf_upbeat_electronic,5,0,1,1,0.5714,1,1,0,1,lgBOgKr-HJo_tA5vcZ7CJyI
exp_03,1698,cf_lyrical_piano,4,-1,1,1,1.0,1,1,0,1,lgBOgKr-HJo_tA5vcZ7CJyI
exp_03,1713,cf_upbeat_electronic,8,0,1,1,1.0,0,1,0,1,ggPKIzk0vHA_fJ-qTYmlV0A
exp_03,1713,cf_lyrical_piano,9,0,1,1,1.0,0,0,0,1,ggPKIzk0vHA_fJ-qTYmlV0A
exp_03,1753,cf_upbeat_electronic,5,0,1,1,0.5714,0,1,0,1,9LwtjSWkV2M_X4-eshoT6IU
exp_03,1753,cf_lyrical_piano,11,-2,1,1,1.0,0,1,0,1,9LwtjSWkV2M_X4-eshoT6IU
exp_03,1801,cf_upbeat_electronic,4,0,1,1,0.75,0,0,0,1,31igKbciVQI_YyGvIht6z0o
exp_03,1801,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,31igKbciVQI_YyGvIht6z0o
exp_03,1835,cf_upbeat_electronic,4,0,1,1,0.6667,0,0,0,1,fFika8YOkrc_bfhO-QLi4lc
exp_03,1835,cf_lyrical_piano,2,-5,1,1,1.0,0,0,0,1,fFika8YOkrc_bfhO-QLi4lc
exp_03,1861,cf_upbeat_electronic,2,0,1,1,0.6667,0,0,0,1,mjpjzg8cPbk_P0OCoCCMsUc
exp_03,1861,cf_lyrical_piano,7,-1,1,1,1.0,0,0,0,1,mjpjzg8cPbk_P0OCoCCMsUc
exp_03,1896,cf_upbeat_electronic,2,0,1,1,0.8333,0,0,0,1,kt2lmbNPFk4_C5PUb0hCtj4
exp_03,1896,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,kt2lmbNPFk4_C5PUb0hCtj4
exp_03,1897,cf_upbeat_electronic,-3,0,0,0,0.5714,0,1,0,1,bTOju_n8BJ4_ym5bIhHJvM4
exp_03,1897,cf_lyrical_piano,9,-10,1,1,1.0,0,0,0,1,bTOju_n8BJ4_ym5bIhHJvM4
exp_03,1919,cf_upbeat_electronic,5,0,1,1,0.6667,0,1,0,1,gwxHiR8bXys_oOmdRlyjFJg
exp_03,1919,cf_lyrical_piano,6,0,1,1,0.8333,0,1,0,1,gwxHiR8bXys_oOmdRlyjFJg
exp_03,1950,cf_upbeat_electronic,6,-1,1,1,0.8571,1,1,0,1,yoSObfeinFM_uJDm13pFDZE
exp_03,1950,cf_lyrical_piano,6,0,1,1,1.0,1,1,0,1,yoSObfeinFM_uJDm13pFDZE
exp_03,2011,cf_upbeat_electronic,0,0,0,0,0.7143,1,1,0,1,OQaCKcHt1tw_PzL_Tl2yhoY
exp_03,2011,cf_lyrical_piano,9,-7,1,1,1.0,1,0,1,1,OQaCKcHt1tw_PzL_Tl2yhoY
exp_03,2014,cf_upbeat_electronic,6,0,1,1,0.8571,0,1,0,1,0sreagPs0GQ_NY7PFySXUJA
exp_03,2014,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,0sreagPs0GQ_NY7PFySXUJA
exp_03,2058,cf_upbeat_electronic,4,0,1,1,1.0,0,0,0,1,btRS8oEZTps_fjJdFm0fj-o
exp_03,2058,cf_lyrical_piano,5,-3,1,1,1.0,0,0,0,1,btRS8oEZTps_fjJdFm0fj-o
exp_03,2060,cf_upbeat_electronic,-1,0,0,0,0.5,1,1,0,1,vJ4se76h4pg_E4o8oOlzTAQ
exp_03,2060,cf_lyrical_piano,0,-3,0,0,,1,0,1,1,vJ4se76h4pg_E4o8oOlzTAQ
exp_03,2072,cf_upbeat_electronic,2,0,1,1,0.7143,1,1,0,1,yCBk4C1_90A_35Ke6zvmb4k
exp_03,2072,cf_lyrical_piano,9,-5,1,1,1.0,1,0,1,1,yCBk4C1_90A_35Ke6zvmb4k
exp_03,2088,cf_upbeat_electronic,2,-1,1,1,0.5,1,1,0,1,ZjGQnhHNeHA_E7KpR8WCzfE
exp_03,2088,cf_lyrical_piano,-1,0,0,0,,1,0,1,1,ZjGQnhHNeHA_E7KpR8WCzfE
exp_03,2116,cf_upbeat_electronic,1,0,1,1,0.5,1,1,0,1,Sf85MN_Ykc0__LZvHatk9I8
exp_03,2116,cf_lyrical_piano,0,-4,0,0,,1,0,1,1,Sf85MN_Ykc0__LZvHatk9I8
exp_03,2172,cf_upbeat_electronic,2,0,1,1,0.6667,0,0,0,1,Hw8xcOo1QEk_i3lH-Ys9JQs
exp_03,2172,cf_lyrical_piano,0,0,0,0,,0,0,0,1,Hw8xcOo1QEk_i3lH-Ys9JQs
exp_03,2176,cf_upbeat_electronic,4,0,1,1,0.6667,1,1,0,1,3LJM-jE1ms4_A84hNilKxFM
exp_03,2176,cf_lyrical_piano,0,-1,0,0,,1,0,1,1,3LJM-jE1ms4_A84hNilKxFM
exp_03,2216,cf_upbeat_electronic,1,0,1,1,0.6667,0,0,0,1,NKzzaZNP4lk_bg_aj6wZRAQ
exp_03,2216,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,NKzzaZNP4lk_bg_aj6wZRAQ
exp_03,2223,cf_upbeat_electronic,6,0,1,1,0.75,1,1,0,1,6Mfcu7h0cG8_QdGcqrLFfEQ
exp_03,2223,cf_lyrical_piano,9,-2,1,1,1.0,1,0,1,1,6Mfcu7h0cG8_QdGcqrLFfEQ
exp_03,2233,cf_upbeat_electronic,4,0,1,1,0.75,0,0,0,1,bZoYYIslJUU_lS16wHO4z9Y
exp_03,2233,cf_lyrical_piano,9,-4,1,1,1.0,0,0,0,1,bZoYYIslJUU_lS16wHO4z9Y
exp_03,2242,cf_upbeat_electronic,3,0,1,1,0.5714,1,1,0,1,jJAuOJf5xO8_F7BqdhrAkkc
exp_03,2242,cf_lyrical_piano,9,-4,1,1,1.0,1,0,1,1,jJAuOJf5xO8_F7BqdhrAkkc
exp_03,2254,cf_upbeat_electronic,5,0,1,1,0.8571,0,1,0,1,gucmjqmeL5E_-9uH8hrCuXI
exp_03,2254,cf_lyrical_piano,9,-1,1,1,1.0,0,1,0,1,gucmjqmeL5E_-9uH8hrCuXI
exp_03,2316,cf_upbeat_electronic,7,0,1,1,0.6,1,1,0,1,Z9ry7JQTl6g_lHhZJeHP7Ac
exp_03,2316,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,Z9ry7JQTl6g_lHhZJeHP7Ac
exp_03,2322,cf_upbeat_electronic,2,0,1,1,1.0,0,1,0,1,S80Hk04QQpk_jLyNyUPlvhg
exp_03,2322,cf_lyrical_piano,0,0,0,0,,0,0,0,1,S80Hk04QQpk_jLyNyUPlvhg
exp_03,2325,cf_upbeat_electronic,5,0,1,1,0.7143,0,0,0,1,07ly67GzsdU_ozzitM8VdEs
exp_03,2325,cf_lyrical_piano,9,-2,1,1,1.0,0,0,0,1,07ly67GzsdU_ozzitM8VdEs
exp_03,2334,cf_upbeat_electronic,1,1,1,0,1.0,0,0,0,1,SWSdsJjv4D8_4Hm0Tr8I1bw
exp_03,2334,cf_lyrical_piano,9,-2,1,1,1.0,0,0,0,1,SWSdsJjv4D8_4Hm0Tr8I1bw
exp_03,2368,cf_upbeat_electronic,1,1,1,0,0.75,1,1,0,1,pQdbNvEAmo0_GOkwlQbLNiM
exp_03,2368,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,pQdbNvEAmo0_GOkwlQbLNiM
exp_03,2378,cf_upbeat_electronic,2,0,1,1,0.6,0,0,0,1,mfhddXg2-LQ_Gc8icdeqWI4
exp_03,2378,cf_lyrical_piano,0,0,0,0,,0,0,0,1,mfhddXg2-LQ_Gc8icdeqWI4
exp_03,2446,cf_upbeat_electronic,3,0,1,1,1.0,0,0,0,1,DxXKPDVcvK4_Klhdxt7hAxc
exp_03,2446,cf_lyrical_piano,9,-4,1,1,1.0,0,0,0,1,DxXKPDVcvK4_Klhdxt7hAxc
exp_03,2449,cf_upbeat_electronic,7,0,1,1,0.8571,0,0,0,1,N-nmjWx0eXg_Xb1mfjitnI4
exp_03,2449,cf_lyrical_piano,0,0,0,0,,0,0,0,1,N-nmjWx0eXg_Xb1mfjitnI4
exp_03,2455,cf_upbeat_electronic,4,0,1,1,0.8,0,0,0,1,gRKzFMRviAs_qbZBq5WNw3k
exp_03,2455,cf_lyrical_piano,0,-3,0,0,,0,0,0,1,gRKzFMRviAs_qbZBq5WNw3k
exp_03,2491,cf_upbeat_electronic,7,0,1,1,1.0,0,1,0,1,mn4WwaRfmKM_7Kxl3Y5zh5E
exp_03,2491,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,mn4WwaRfmKM_7Kxl3Y5zh5E
exp_03,2555,cf_upbeat_electronic,8,0,1,1,0.6667,1,1,0,1,Gmlcb8EJqko_liKfNfVM_q0
exp_03,2555,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,Gmlcb8EJqko_liKfNfVM_q0
exp_03,2609,cf_upbeat_electronic,6,0,1,1,0.8571,0,0,0,1,l-9W60iFVSM_O7uLRMUk1AM
exp_03,2609,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,l-9W60iFVSM_O7uLRMUk1AM
exp_03,2627,cf_upbeat_electronic,4,0,1,1,0.5714,1,1,0,1,-zzSU7LBtWI_gj-HX6qGYPg
exp_03,2627,cf_lyrical_piano,9,-3,1,1,1.0,1,0,1,1,-zzSU7LBtWI_gj-HX6qGYPg
exp_03,2639,cf_upbeat_electronic,3,0,1,1,0.6667,1,1,0,1,ZTEfInwgxVs_FjC-cvKzElY
exp_03,2639,cf_lyrical_piano,3,-2,1,1,1.0,1,1,0,1,ZTEfInwgxVs_FjC-cvKzElY
exp_03,2648,cf_upbeat_electronic,3,0,1,1,0.6667,1,1,0,1,rSAbaOw7tNY_R6_kdKj7mJ0
exp_03,2648,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,rSAbaOw7tNY_R6_kdKj7mJ0
exp_03,2650,cf_upbeat_electronic,3,0,1,1,0.6667,1,1,0,1,ZHDCs0IiN2k_ZvZZQbW3C1k
exp_03,2650,cf_lyrical_piano,9,-6,1,1,1.0,1,0,1,1,ZHDCs0IiN2k_ZvZZQbW3C1k
exp_03,2658,cf_upbeat_electronic,5,0,1,1,0.4,0,0,0,1,gHXWEvJa8kA_DxJI3yZOFKE
exp_03,2658,cf_lyrical_piano,9,0,1,1,1.0,0,0,0,1,gHXWEvJa8kA_DxJI3yZOFKE
exp_03,2673,cf_upbeat_electronic,1,0,1,1,1.0,0,0,0,1,LozHFq_oVkY_fFe8S6eb560
exp_03,2673,cf_lyrical_piano,6,0,1,1,1.0,0,0,0,1,LozHFq_oVkY_fFe8S6eb560
exp_03,2682,cf_upbeat_electronic,1,3,1,0,1.0,1,1,0,1,CkqlRC7i4Kg_55i14OoA4rQ
exp_03,2682,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,CkqlRC7i4Kg_55i14OoA4rQ
exp_03,2688,cf_upbeat_electronic,5,0,1,1,0.75,0,1,0,1,EoiL5LGwAeI_enlBmibFhMA
exp_03,2688,cf_lyrical_piano,5,-3,1,1,1.0,0,0,0,1,EoiL5LGwAeI_enlBmibFhMA
exp_03,2711,cf_upbeat_electronic,4,0,1,1,1.0,1,1,0,1,0BzetUgaRXQ__YchU_32bk4
exp_03,2711,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,0BzetUgaRXQ__YchU_32bk4
exp_03,2742,cf_upbeat_electronic,3,0,1,1,0.4286,1,1,0,1,IP_5Ys5bRXs_abljtDd45uI
exp_03,2742,cf_lyrical_piano,0,0,0,0,,1,0,1,1,IP_5Ys5bRXs_abljtDd45uI
exp_03,2748,cf_upbeat_electronic,1,0,1,1,1.0,0,0,0,1,cuHiYVqjp1E_sn8qjykJSoY
exp_03,2748,cf_lyrical_piano,7,-3,1,1,1.0,0,0,0,1,cuHiYVqjp1E_sn8qjykJSoY
exp_03,2749,cf_upbeat_electronic,5,-1,1,1,0.8333,1,1,0,1,zGEmF3Mj7dY_mmr9I60GWnw
exp_03,2749,cf_lyrical_piano,4,0,1,1,0.8,1,1,0,1,zGEmF3Mj7dY_mmr9I60GWnw
exp_03,2769,cf_upbeat_electronic,3,0,1,1,0.6667,1,1,0,1,Q6qNxygbKs0_dIwqCfWRh4E
exp_03,2769,cf_lyrical_piano,0,0,0,0,,1,0,1,1,Q6qNxygbKs0_dIwqCfWRh4E
exp_03,2786,cf_upbeat_electronic,6,0,1,1,0.8333,1,1,0,1,PTVlbhZBOqA_dz_0TGTKutg
exp_03,2786,cf_lyrical_piano,9,0,1,1,1.0,1,1,0,1,PTVlbhZBOqA_dz_0TGTKutg
exp_03,2798,cf_upbeat_electronic,5,0,1,1,0.6667,1,1,0,1,ddAYTPfl484_T0417vNcf28
exp_03,2798,cf_lyrical_piano,5,-4,1,1,1.0,1,0,1,1,ddAYTPfl484_T0417vNcf28
exp_03,2813,cf_upbeat_electronic,5,0,1,1,0.8333,1,1,0,1,r6Mw2fyB8DM_bB_t3D7zD2I
exp_03,2813,cf_lyrical_piano,1,0,1,1,1.0,1,0,1,1,r6Mw2fyB8DM_bB_t3D7zD2I
exp_03,2819,cf_upbeat_electronic,7,0,1,1,0.6667,0,0,0,1,6RToXUQPujU_3gox4tm1aRA
exp_03,2819,cf_lyrical_piano,0,2,0,0,,0,0,0,1,6RToXUQPujU_3gox4tm1aRA
exp_03,2834,cf_upbeat_electronic,5,0,1,1,0.7143,1,1,0,1,Hukr3h3y1JY_pgFpMp5zHDk
exp_03,2834,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,Hukr3h3y1JY_pgFpMp5zHDk
exp_03,2842,cf_upbeat_electronic,6,0,1,1,0.8333,1,1,0,1,4e0KjEQLhaw_iDczY7m-4z8
exp_03,2842,cf_lyrical_piano,0,0,0,0,,1,0,1,1,4e0KjEQLhaw_iDczY7m-4z8
exp_03,2850,cf_upbeat_electronic,4,1,1,0,0.8,1,1,0,1,ecIjuCuj0Fc_N9m9huNTwpA
exp_03,2850,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,ecIjuCuj0Fc_N9m9huNTwpA
exp_03,2882,cf_upbeat_electronic,2,0,1,1,1.0,1,1,0,1,qyI_z2sXks8_CKjlEtAmtIA
exp_03,2882,cf_lyrical_piano,7,-1,1,1,1.0,1,0,1,1,qyI_z2sXks8_CKjlEtAmtIA
exp_03,2896,cf_upbeat_electronic,1,0,1,1,0.5,0,0,0,1,ehQtpXHCdJI_qbRE4BC2YSU
exp_03,2896,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,ehQtpXHCdJI_qbRE4BC2YSU
exp_03,2897,cf_upbeat_electronic,3,0,1,1,0.75,0,1,0,1,T0N9pMn8SqM_82pfkfN4m6E
exp_03,2897,cf_lyrical_piano,0,-3,0,0,,0,0,0,1,T0N9pMn8SqM_82pfkfN4m6E
exp_03,2921,cf_upbeat_electronic,2,-1,1,1,1.0,1,1,0,1,qNwspkeieXE_D5iyOYY1_88
exp_03,2921,cf_lyrical_piano,8,0,1,1,1.0,1,1,0,1,qNwspkeieXE_D5iyOYY1_88
exp_03,2926,cf_upbeat_electronic,8,0,1,1,0.6667,1,1,0,1,t_DEpHCTR6k_Ar5KROYxrI4
exp_03,2926,cf_lyrical_piano,5,0,1,1,0.8,1,1,0,1,t_DEpHCTR6k_Ar5KROYxrI4
exp_03,3003,cf_upbeat_electronic,3,0,1,1,0.5714,0,0,0,1,0J808gIog1o_PoJFn_RIdkg
exp_03,3003,cf_lyrical_piano,5,-1,1,1,0.8,0,0,0,1,0J808gIog1o_PoJFn_RIdkg
exp_03,3015,cf_upbeat_electronic,1,0,1,1,0.75,0,1,0,1,nvg2dDGKgZI_SAL_xX-JV8s
exp_03,3015,cf_lyrical_piano,1,-6,1,1,1.0,0,0,0,1,nvg2dDGKgZI_SAL_xX-JV8s
exp_03,3021,cf_upbeat_electronic,5,-2,1,1,0.6667,0,0,0,1,dGH8cj6eUM4_CbArEIsvieU
exp_03,3021,cf_lyrical_piano,7,-1,1,1,1.0,0,0,0,1,dGH8cj6eUM4_CbArEIsvieU
exp_03,3030,cf_upbeat_electronic,4,0,1,1,0.5,1,1,0,1,U7bGGdcEruA_HBZE4Foytg4
exp_03,3030,cf_lyrical_piano,9,0,1,1,1.0,1,1,0,1,U7bGGdcEruA_HBZE4Foytg4
exp_03,3048,cf_upbeat_electronic,7,0,1,1,0.5455,1,1,0,1,LAzK2fmfNoU_M5qG-NBjRck
exp_03,3048,cf_lyrical_piano,0,0,0,0,,1,0,1,1,LAzK2fmfNoU_M5qG-NBjRck
exp_03,3052,cf_upbeat_electronic,8,0,1,1,0.625,0,1,0,1,OTjJkJuQPrY_xBBIBkuND3k
exp_03,3052,cf_lyrical_piano,7,0,1,1,1.0,0,1,0,1,OTjJkJuQPrY_xBBIBkuND3k
exp_03,3059,cf_upbeat_electronic,7,0,1,1,0.7778,0,0,0,1,i-yWEa6uMDg_Mz8Ecb_Pd7o
exp_03,3059,cf_lyrical_piano,0,0,0,0,,0,0,0,1,i-yWEa6uMDg_Mz8Ecb_Pd7o
exp_03,3094,cf_upbeat_electronic,4,0,1,1,0.5,1,1,0,1,H2pjord3Ueg_aCmZWeBtTDs
exp_03,3094,cf_lyrical_piano,0,1,0,0,,1,1,0,1,H2pjord3Ueg_aCmZWeBtTDs
exp_03,3106,cf_upbeat_electronic,5,0,1,1,0.625,0,0,0,1,kkiuoYdcd7Q_nGT90FIWL0Q
exp_03,3106,cf_lyrical_piano,0,-2,0,0,,0,0,0,1,kkiuoYdcd7Q_nGT90FIWL0Q
exp_03,3121,cf_upbeat_electronic,3,0,1,1,0.5714,1,1,0,1,-zzSU7LBtWI_gj-HX6qGYPg
exp_03,3121,cf_lyrical_piano,9,-4,1,1,1.0,1,0,1,1,-zzSU7LBtWI_gj-HX6qGYPg
exp_03,3126,cf_upbeat_electronic,4,0,1,1,0.6,1,1,0,1,1kg6unPigrU_lIDWbCDR4zs
exp_03,3126,cf_lyrical_piano,9,0,1,1,1.0,1,1,0,1,1kg6unPigrU_lIDWbCDR4zs
exp_03,3129,cf_upbeat_electronic,2,0,1,1,1.0,1,1,0,1,TcfxyMRLVRg_U9CmRdMAtIc
exp_03,3129,cf_lyrical_piano,9,-1,1,1,1.0,1,1,0,1,TcfxyMRLVRg_U9CmRdMAtIc
exp_03,3135,cf_upbeat_electronic,5,0,1,1,0.7143,0,1,0,1,mfMubjqQybo_uFWJbDCrLpU
exp_03,3135,cf_lyrical_piano,9,-2,1,1,1.0,0,1,0,1,mfMubjqQybo_uFWJbDCrLpU
